Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-05-22,4532.6,4556.78,4415.66,4466.19,2316840425
2023-05-23,4467.34,4499.32,4436.49,4470.97,1929210976
2023-05-24,4476.91,4524.13,4416.18,4424.92,1934570055
2023-05-25,4440.36,4471.46,4404.09,4427.99,1806193941
2023-05-26,4442.24,4605.29,4436.91,4580.67,2576307776
2023-05-29,4696.17,4799.98,4622.26,4768.56,3189578783
2023-05-30,4840.44,4972.76,4830.78,4951.35,4367012737
2023-05-31,4956.26,4982.45,4867.95,4886.91,3946536510
2023-06-01,4928.63,5007.07,4928.63,4959.8,2595881595
2023-06-02,5102.56,5146.7,5051.35,5114.97,3855620359
2023-06-05,5233.23,5374.58,5204.48,5372.66,3985495262
2023-06-06,5372.37,5439.89,5314.51,5388.8,3470806552
2023-06-07,5515.87,5608.84,5515.87,5561.18,5135817624
2023-06-08,5549.81,5593.59,5458.76,5554,3575038367
2023-06-09,5603.48,5639.23,5535.01,5626.49,3366808732
2023-06-12,5673.76,5730.19,5588.98,5588.98,3335117167
2023-06-13,5568.1,5595.19,5392.8,5429.05,3280041030
2023-06-14,5437.14,5490.89,5322.01,5360.77,3562526633
2023-06-15,5397.75,5495.48,5378.25,5495.48,2789147389
2023-06-16,5518.51,5566.11,5467.01,5475.48,2959480109
2023-06-19,5485.47,5485.47,5269.08,5269.31,2641341706
2023-06-20,5265.04,5315.5,5200.33,5251.61,2773703418
2023-06-21,5280.54,5329.36,5169.6,5186.83,2280250289
2023-06-22,5200.23,5434.61,5152.81,5428.26,3804924293
2023-06-23,5509.76,5593.99,5478.93,5582.75,3404649538
2023-06-26,5644.33,5749.66,5632.06,5732.86,2815649259
2023-06-27,5725.06,5766.58,5692.86,5759.11,1293389486
2023-07-03,5867.23,6018.29,5867.23,6015.29,3725885252
2023-07-04,6049.69,6076.72,5980.08,6003.9,4768264385
2023-07-05,6026.12,6121.6,5889.87,6106.76,4054639987
2023-07-06,6135.31,6207.85,6124.23,6141.14,4112333925
2023-07-07,6139.81,6223.26,6117.06,6187.09,3663437388
2023-07-10,6264.34,6290.34,6228.19,6270.41,4124593161
2023-07-11,6371.22,6386.84,6234.51,6362.93,5496917597
2023-07-12,6360.7,6410.61,6287.37,6342.05,5762002578
2023-07-13,6354.92,6436.83,6315.43,6368.35,5232799795
2023-07-14,6415.52,6446.01,6353.91,6437.74,3424924817
2023-07-17,6501.8,6603.98,6476.61,6600.46,4366785375
2023-07-18,6636.7,6662.17,6362.68,6365,5162380160
2023-07-19,6370.27,6572.33,6299.57,6571.28,4212504700
2023-07-20,6633.44,6700.36,6518.85,6682.11,5594317793
2023-07-21,6688.1,6724.42,6617.69,6687.78,4725626519
2023-07-24,6730.03,6807.95,6626.3,6695.14,5181916858
2023-07-25,6721.45,6724.52,6538.29,6605.04,4848903329
2023-07-26,6606.21,6744.37,6583.47,6743.86,4650554560
2023-07-27,6799.44,6856.11,6766.32,6856.11,5262101256
2023-07-28,6925.41,7096.99,6912,7067.28,6446540456
2023-07-31,7143.14,7256.61,7117.09,7216.96,6521695754
2023-08-01,7209.59,7296.57,7113.31,7168.51,5805074056
2023-08-02,7180.08,7336.11,7174.64,7258.54,5354725059
2023-08-03,7296,7365.61,7200.81,7221.51,5118646426
2023-08-04,7256.57,7427.1,7205.35,7400.57,4299741852
2023-08-07,7434.53,7493.87,7399.02,7470.1,3822805744
2023-08-08,7495.65,7504.38,7359.49,7412.2,4507561119
2023-08-09,7423.11,7644.59,7367.03,7600.65,5888600885
2023-08-10,7652.36,7766.12,7398.48,7441.5,7271931330
2023-08-11,7453.42,7720.97,7397.63,7714.38,5205759647
2023-08-14,7795.01,7868.74,7681.27,7737.38,5476968766
2023-08-15,7763.7,7794.94,7550.3,7690.75,4977818383
2023-08-16,7685.25,7734.41,7588.91,7662.26,5200431772
2023-08-17,7675.06,7798.61,7633.13,7764.47,4725467861
2023-08-18,7803.71,7815.83,7424.04,7513.29,4980347171
2023-08-21,7446.35,7820.08,7411.52,7796.65,5512184463
2023-08-22,7856.15,7902.95,7691.26,7771.3,5027274397
2023-08-23,7820.4,7831.97,7602.24,7602.24,5849648845
2023-08-24,7648.3,7872.81,7476.31,7491.94,8173460128
2023-08-25,7545.17,7747.64,7407.94,7716.67,4832637795
2023-08-28,7837.07,8008.78,7837.07,7941.73,5487016161
2023-08-29,7963.44,8013.52,7865.58,7907.13,4693866940
2023-08-31,7964.48,8005.82,7880.56,7917.93,4424045495
2023-09-01,7966.65,8060.92,7930.09,8056.12,4229228634
2023-09-04,8141.33,8238.89,8126.01,8141.33,5212121544
2023-09-05,8161.14,8236.14,8090.21,8236.14,5547198439
2023-09-06,8291.55,8298.54,8127.88,8181.67,5981494122
2023-09-07,8218.47,8358.03,8218.47,8337.67,5098904916
2023-09-08,8371.33,8398.44,8295.67,8325.3,4863767163
2023-09-11,8385.55,8403.81,8127.07,8146.49,5399368328
2023-09-12,8174.99,8276.17,8081.34,8159.9,4732159826
2023-09-13,8184.04,8235.96,7977.69,8013.89,4573766153
2023-09-14,8035.7,8118.75,7797.06,8118.75,4404427908
2023-09-15,8128.49,8139.34,7961.98,7961.98,4235100045
2023-09-18,7952.42,7952.42,7678.83,7680.36,3611908215
2023-09-19,7696.77,7804.05,7644.68,7784.01,3499804116
2023-09-20,7834.91,7897.82,7706.4,7719.82,3829158053
2023-09-21,7714.9,8000.46,7663.9,8000.46,4390353082
2023-09-22,8035.05,8094.03,7981.23,8039.18,4187860810
2023-09-25,8105.36,8311.16,8096.95,8304.83,4864110630
2023-09-26,8368.51,8389.68,8240.83,8242.26,5971775014
2023-09-27,8275.14,8298.65,8170.89,8213.76,4426914818
2023-09-28,8235.79,8288.48,8187.96,8218.74,4126896557
2023-09-29,8239.09,8379.44,8239.09,8334.94,4694402139
2023-10-02,8374.6,8511.61,8367.26,8486.96,4981075940
2023-10-03,8547.39,8562.7,8462.03,8513.54,4885888244
2023-10-04,8523.74,8533.49,8329.02,8333.14,5140536029
2023-10-05,8386.33,8496.42,8179.93,8487.98,5891414039
2023-10-06,8410.25,8516.77,8397.55,8464.93,4537952323
2023-10-09,8300.69,8383.53,8193.44,8193.44,4371047244
2023-10-10,8304.81,8450.83,8304.81,8442.79,4401431943
2023-10-11,8482.37,8518.86,8315.7,8330.64,4038493903
2023-10-12,8440.54,8471.11,8054.64,8259.27,4830174848
2023-10-13,8242.29,8242.29,8071.51,8113.3,3284940169
2023-10-16,8228.49,8252.32,7926.64,7934.56,3517496460
2023-10-17,7962.6,8115.01,7908.13,8115.01,3278573942
2023-10-18,7964.63,8015.26,7836.99,7842.66,2924773767
2023-10-19,7868,7971.39,7728.43,7769.03,3087950051
2023-10-20,7691.02,7711.16,7446.97,7510.68,3243363847
2023-10-23,7649.39,7794.54,7520.13,7750.39,3186983051
2023-10-24,7797.07,8014.81,7765.5,7990.42,3998729218
2023-10-25,8035.83,8084.44,7424.97,7424.97,3568977302
2023-10-26,7516.5,7741.33,7384.45,7662.05,4032161395
2023-10-27,7671.85,7740.52,7500.54,7706.41,2892444390
2023-10-30,7688.39,7786.37,7660.85,7712.85,2697877748
2023-10-31,7749.33,7775.13,7496.37,7514.1,2301878323
2023-11-01,7568.86,7597.82,7297,7528.57,2696169359
2023-11-02,7585.21,7701.13,7577.48,7663.62,2439676645
2023-11-03,7673.65,7721.18,7581.57,7705.99,2414560160
2023-11-06,7792.84,7900.45,7788.61,7868.02,2262442399
2023-11-07,7874.18,7919.25,7818.63,7844.8,2262467079
2023-11-08,7912.44,7942.82,7821.49,7860.88,2403494880
2023-11-09,7801.29,7885.74,7738.66,7841.46,2707197750
2023-11-10,7838.33,7855.24,7765.38,7771.34,2331835985
2023-11-13,7784.33,7785.62,7568.3,7568.3,2581061320
2023-11-14,7601.37,7689.12,7520.02,7671.05,2790714040
2023-11-15,7716.07,7738.19,7634.35,7665.87,2289050003
2023-11-16,7675.35,7813.16,7675.35,7780.68,2150293678
2023-11-17,7786.74,7863.99,7773.74,7853.36,2131782406
2023-11-20,7918.31,7984.73,7918.31,7946.37,2501373179
2023-11-21,7993.89,8046.62,7945.35,8046.62,2779719330
2023-11-22,8054.8,8060.26,7984.89,7987.03,2524918577
2023-11-23,7991.94,8062.11,7898.59,7898.59,3069908063
2023-11-24,7902.36,7996.08,7851.34,7959.95,2326065223
2023-11-27,8028.79,8129.13,8023.38,8107.19,3281642138
2023-11-28,8115.99,8149.44,8046.08,8093.54,2794079730
2023-11-29,8115.37,8125.12,7993.09,8009.33,2351023098
2023-11-30,8007.77,8049.28,7912.02,7948.6,2475424106
2023-12-01,8071.48,8090.21,7956.57,8026.27,2191777216
2023-12-04,8050.77,8108.23,7962.26,8087.24,2382038704
2023-12-05,8094.73,8120.5,8023.41,8057.42,2294108452
2023-12-06,8066.52,8112.39,7855.06,7855.06,2989944298
2023-12-07,7867.68,7978.82,7747.49,7978.82,2411775412
2023-12-08,7988.63,7992.3,7888.45,7913.76,2123975875
2023-12-11,7920.28,7924.71,7723.18,7728.44,2326734591
2023-12-12,7727.37,7790.81,7661.6,7748.85,2378235112
2023-12-13,7718.96,7721.23,7529.31,7529.31,2510676308
2023-12-14,7622.69,7831.85,7582.33,7813.4,2574908137
2023-12-15,7821.97,7998.42,7812.5,7993.85,2699523146
2023-12-18,7957.51,8010.47,7782.29,7790.42,2367046384
2023-12-19,7783.9,7786.35,7642.65,7725.86,2458469879
2023-12-20,7717.18,7764.16,7614.72,7662.85,1884819812
2023-12-21,7657.03,7789.88,7621.34,7764.95,2157284467
2023-12-22,7769.78,7794.95,7553.85,7557.56,1874127998
2023-12-25,7526.56,7526.56,7208.14,7264.87,1333452313
2023-12-26,7303.3,7405.05,7202.88,7299.33,1937122190
2023-12-27,7282.21,7365.11,7215.02,7260.44,2146187513
2023-12-28,7278.13,7444.94,7278.13,7396.34,1715537436
2023-12-29,7415.27,7510.36,7415.27,7470.18,2561333742
2024-01-02,7542.25,7634.08,7542.25,7624.29,2397081666
2024-01-03,7624.59,7624.59,7411.81,7412.04,2169646121
2024-01-04,7421.86,7547.84,7386.99,7547.84,2391591167
2024-01-05,7570.05,7628.73,7532.16,7628.73,2355101941
2024-01-08,7667.85,7824.61,7667.85,7818.89,2873781122
2024-01-09,7860.16,7875.18,7696.5,7736.26,2981854195
2024-01-10,7733.72,7897.06,7709.32,7874.16,2774720433
2024-01-11,7905.35,7950.05,7860.24,7895.96,2458858044
2024-01-12,7854.17,8081.69,7774.88,7986.47,3459555583
2024-01-15,7996.66,8094.58,7979,8044.02,2354208001
2024-01-16,8063.12,8090.14,7994.96,8032.17,2362808815
2024-01-17,7998.51,8052.84,7982.82,8024.37,2220438125
2024-01-18,8104.04,8116.9,8016.09,8016.09,2735824144
2024-01-19,8040.29,8044.82,7937.06,7996.7,2138728492
2024-01-22,7996.1,8069.92,7970.1,8010.14,2294889238
2024-01-23,8101.23,8145.85,7915.48,7950.06,2681121322
2024-01-24,7982.71,8149.53,7939.44,8090.9,2544940316
2024-01-25,8142.06,8212.93,8095.9,8169.89,2673144966
2024-01-26,8191.37,8347.58,8180.25,8346.28,3419146730
2024-01-29,8400.05,8502.45,8399.35,8471.7,2943653190
2024-01-30,8512.55,8516.63,8438.88,8474.3,2779679630
2024-01-31,8480.29,8577.35,8438.83,8496.66,2698396354
2024-02-01,8514.47,8682.35,8514.47,8646.12,2950087911
2024-02-02,8711.84,8762.89,8622.19,8665.68,2854310911
2024-02-05,8716.57,8784.21,8694.94,8776.7,2582745226
2024-02-06,8810.69,8890.52,8751.16,8869.14,3552703249
2024-02-07,8912.11,8939.72,8843.01,8843.01,3312304236
2024-02-08,8862.37,8990.37,8862.37,8949.79,2766683258
2024-02-09,8993.12,9045.97,8943.49,9045.97,3344740980
2024-02-12,9134.22,9175.82,9088.65,9174.58,3654687430
2024-02-13,9217.45,9217.45,8994,8994,4550398039
2024-02-14,9014.87,9076.97,8917.74,9072.08,3513313701
2024-02-15,9113.55,9282.89,9112.63,9242.15,3758476549
2024-02-16,9274.48,9306.34,9216.19,9250.36,4501954111
2024-02-19,9322.05,9404.11,9173.27,9196.41,4222905768
2024-02-20,9238.59,9351.48,9200.28,9344.97,3359863109
2024-02-21,9393.46,9396.78,9246.13,9312.12,3753743952
2024-02-22,9359.58,9406.27,9282.31,9347.17,3767427531
2024-02-23,9361.76,9416.7,9294.01,9374.2,3432546301
2024-02-26,9411.11,9450.48,9319.11,9334.13,3008920674
2024-02-27,9351.44,9351.44,9179.48,9179.48,3244555924
2024-02-28,9184.63,9236.77,9062.36,9062.36,3285478289
2024-02-29,9100.27,9214.59,9089.18,9193.69,3539839151
2024-03-01,9218.3,9226.98,9090.79,9097.15,2676107453
2024-03-04,9139.11,9149.9,8907.65,8907.65,2856168770
2024-03-05,8913.41,8970.75,8814.8,8860.52,3415499445
2024-03-06,8856.29,8908.59,8736.45,8744.58,2884509042
2024-03-07,8797.54,9054.18,8797.54,9054.18,2654610717
2024-03-08,9084.18,9174.19,9023.85,9155.32,3312422117
2024-03-11,9337.19,9368.51,9131.82,9131.82,2855547887
2024-03-12,9147.51,9192.68,8986.11,9069.03,2683202310
2024-03-13,9089.55,9091.85,8910.23,8910.23,2514268999
2024-03-14,8941.46,8972.52,8848.61,8883.52,2093969991
2024-03-15,8901.86,8908.01,8795.9,8828.7,1786046089
2024-03-18,8844.5,8862.93,8718.11,8718.11,1981810767
2024-03-19,8702.35,8934.25,8695.39,8929.88,2407192191
2024-03-20,8932.48,9027.73,8905.13,8955.12,2891550463
2024-03-21,9035.94,9192.5,9020.21,9140.7,3758344448
2024-03-22,9162.41,9223.2,9080.87,9111.5,2774677912
2024-03-25,9113.27,9336.02,9029.38,9029.38,3551032757
2024-03-26,9029.5,9048.81,8760.63,8807.38,3493996738
2024-03-27,8834.01,8906.38,8749,8806.72,2721398273
2024-03-28,8863.66,9079.97,8863.66,9079.97,2649284484
2024-03-29,9125.29,9154.31,9055.66,9142.4,2850528698
2024-04-01,9234.48,9258.64,8961.52,9157.54,3268696309
2024-04-02,9186,9266.01,8993.46,9040.87,3234371833
2024-04-03,8983.32,9018.58,8903.17,8945.8,2755647561
2024-04-04,8949.12,9168.73,8938.97,9129.02,3299084774
2024-04-05,9275.88,9618.83,9249.78,9618.83,3581621788
2024-04-08,9639.23,9766.57,9627.4,9756.69,2960715108
2024-04-09,9807.65,9849.26,9746.84,9814.19,1224479279
2024-04-15,9759.28,9823.53,9679.8,9679.8,3154321537
2024-04-16,9645.01,9650.42,9513.24,9548.09,2715574620
2024-04-17,9617.18,9716.94,9503.64,9530.47,2713296090
2024-04-18,9564.85,9601.56,9475.75,9524.59,2098778774
2024-04-19,9431.16,9714.77,9420.9,9693.46,3215135979
2024-04-22,9794.74,9831.5,9645.02,9645.02,2943855899
2024-04-24,9716.25,9766.89,9667.55,9722.09,3290285471
2024-04-25,9753.97,9826.85,9664.45,9716.77,3010022112
2024-04-26,9763.37,9956.11,9751.47,9915.62,3453799624
2024-04-29,9992.45,10082.77,9942.14,10082.77,2954709284
2024-04-30,10081.68,10132.88,10036.81,10045.74,2842169721
2024-05-02,10097.39,10208.79,10097.39,10208.65,3302799712
2024-05-03,10237.02,10286.57,10177.34,10276.88,3153888700
2024-05-06,10282.33,10325.68,10202.03,10267.09,2815713072
2024-05-07,10282.75,10375.74,10144.74,10336.5,3423641445
2024-05-08,10358.1,10383.25,10233.84,10247.75,2343426620
2024-05-09,10274.38,10304.29,10187.83,10268.58,2513814245
2024-05-10,10276.76,10364.6,10218.58,10218.58,3052480797
2024-05-13,10251.22,10288.7,10055.98,10055.98,2555246782
2024-05-14,10098.61,10273.14,10036.41,10173.42,2815967401
2024-05-15,10171.09,10240.99,10121.68,10158.63,2379755557
2024-05-16,10189.06,10319.96,10145.13,10319.96,2964017942
2024-05-17,10369.87,10652.28,10356.99,10643.58,3252227546
2024-05-20,10660.8,10775,10633.93,10739.57,3307518786
2024-05-21,10767.34,11088.01,10751.98,10895.25,5625623309
2024-05-22,10930.39,11024.52,10800.9,10899.28,3429268144
2024-05-23,10869.55,10972.73,10785.6,10792.53,2932761737
2024-05-24,10784.2,10810.66,10661.35,10676.65,2322478391
2024-05-27,10701.24,10758.92,10584.59,10656.96,2655557270
2024-05-28,10678.75,10721.22,10589.67,10677.49,2872255367
2024-05-29,10688.63,10714.67,10464.88,10479.16,2505729750
2024-05-30,10501.15,10550.14,10413.77,10481.3,2283454399
2024-05-31,10519.11,10724.9,10358.55,10400.48,3243273838
2024-06-03,10443.16,10564.87,10334.77,10556.8,2819200640
2024-06-04,10576.56,10610.18,10362.47,10364.56,2628420957
2024-06-05,10403.23,10434.66,10239.6,10350.96,2695925199
2024-06-06,10391.45,10446.49,10275.33,10279.69,2035557580
2024-06-07,10322.45,10335.75,10112.4,10138.97,1745749992
2024-06-10,10132.42,10142.95,9986.94,9997.91,1778970075
2024-06-11,10003.41,10165.33,9958.11,10051.37,2069567845
2024-06-12,10062.81,10231.75,10040.88,10165.52,1947996341
2024-06-13,10320.02,10449.6,10320.02,10391.89,2013177779
2024-06-14,10528.92,10575.98,10403.73,10471.32,2203068559
2024-06-20,10588.16,10739.94,10569.23,10739.94,2071289155
2024-06-21,10754.37,10792.92,10708.24,10771.36,2671534777
2024-06-24,10791.65,10824.21,10668.54,10767.85,2421459828
2024-06-25,10780.64,10792.55,10645.11,10679.98,2190245945
2024-06-26,10680.5,10706.92,10486.7,10486.7,2479075695
2024-06-27,10518.2,10715.53,10518.2,10680.91,2370467292
2024-06-28,10738.78,10808.15,10607.83,10647.91,3135567799
2024-07-01,10714.07,10743.74,10254.36,10343.31,2565743619
2024-07-02,10354.95,10446.24,10264.55,10446.24,2096453603
2024-07-03,10494.72,10688.53,10480.38,10682.15,2488573189
2024-07-04,10715.32,10895.41,10683.75,10872.56,2894427608
2024-07-05,10909.45,10944.72,10780.83,10851.78,2670578595
2024-07-08,10901.9,10962.85,10834.58,10864.08,2517766791
2024-07-09,10889,10900.64,10772.29,10796.57,2380562833
2024-07-10,10817.56,10826.55,10708.98,10743.3,2818536084
2024-07-11,10832.87,11024.33,10832.87,11024.33,2995573059
2024-07-12,11035.13,11113.55,10995.1,11064.85,2901991748
2024-07-16,11109.68,11188.12,11102.64,11139.34,2519264416
2024-07-17,11152.32,11169.32,11045.57,11134.08,2487761640
2024-07-18,11194.41,11252.11,11106.79,11139.46,2717956561
2024-07-19,11144.59,11193.35,11082.77,11156.2,2734966090
2024-07-22,11182.64,11245.53,11119.3,11172.75,2557495235
2024-07-23,11185.98,11187.44,11039.15,11089.53,2890740167
2024-07-24,11092.63,11121.33,10991.57,10991.57,3023325045
2024-07-25,10989.16,11017.21,10838.43,10871.48,2850698395
2024-07-26,10911.92,10948.13,10850.5,10891.42,2406029261
2024-07-29,10827.98,10873.33,10728.76,10733.75,2327571196
2024-07-30,10756.17,10832.65,10666.05,10691.68,2389298746
2024-07-31,10658.11,10703.57,10565.06,10638.58,2472286550
2024-08-01,10751.99,10880.04,10751.99,10798.09,2380074816
2024-08-02,10661.45,10686.14,10415.62,10473.47,2179063929
2024-08-05,9769.69,10117.77,9733.35,9893.41,2796453664
2024-08-06,10161.67,10193.88,9881.23,9881.23,2518096816
2024-08-07,9960.5,10076.4,9902.19,10024.31,2455179085
2024-08-08,10016.8,10148.05,10006.12,10098.5,2298653694
2024-08-09,10160.02,10189.15,9907.38,9907.38,2399290159
2024-08-12,9980.15,10078.12,9807.35,9828.56,2616142868
2024-08-13,9842.18,9920.61,9708.34,9920.61,2480962039
2024-08-14,9976.68,9989.92,9825,9830.94,2247376697
2024-08-15,9874.42,9982.98,9763.26,9982.98,2597595160
2024-08-16,10041.43,10055.12,9821.96,9821.96,2287890494
2024-08-19,9866.98,10061.07,9796.63,10054.2,2687269472
2024-08-20,10038.19,10109.96,9950.89,9982.28,2766856283
2024-08-21,9966.57,10080.73,9897.58,9904.79,2568349641
2024-08-22,9979.48,10031.07,9869.61,9921.4,2675534549
2024-08-23,9927.42,9935.21,9651.21,9668.1,2270981611
2024-08-26,9739.8,9749.15,9553.17,9565.76,2603634568
2024-08-27,9561.73,9748.75,9523.25,9748.75,2554173692
2024-08-28,9757.77,9836.58,9735.38,9757.16,2246401361
2024-08-29,9762.37,9888.4,9705.48,9833.22,2980109468
2024-09-02,9879.82,10116.31,9879.82,10110.18,2599824111
2024-09-03,10130.47,10159.21,9983.8,10021.8,2707675761
2024-09-04,9929.83,9988.43,9879.11,9984.93,2535020269
2024-09-05,10030.51,10040.28,9897.19,9936.76,2681390167
2024-09-06,9936.2,9980.96,9768.6,9771.16,2350504724
2024-09-09,9795.24,9838.01,9699.56,9699.56,2226899868
2024-09-10,9737.17,9788.36,9588.02,9624.04,2488146200
2024-09-11,9610.01,9643.46,9413.41,9419.66,2621007201
2024-09-12,9532.38,9559.96,9274.55,9521.04,3046973803
2024-09-13,9537.2,9685.49,9427.25,9685.49,3001871430
2024-09-16,9686.89,9720.23,9567.1,9577.46,2305742602
2024-09-17,9611.59,9786.13,9611.59,9758.14,3060583274
2024-09-18,9753.17,9827.33,9736.13,9774.49,2265970467
2024-09-19,9872.85,9980.81,9851.95,9975.61,2806318075
2024-09-20,9985.03,10008.72,9887.41,9900.25,3128526906
2024-09-23,9959.21,9980.91,9857.72,9887.75,2669608923
2024-09-24,9911.41,10108.15,9878.57,10029.73,3609345915
2024-09-25,10033.67,10064.06,9886.49,9891,3361262024
2024-09-26,9953.28,10049.52,9806.69,9829.19,2992398199
2024-09-27,9814.69,9820.48,9696.01,9777.46,2207650213
2024-09-30,9747.67,9757.93,9643.34,9665.78,2520914276
2024-10-01,9673.56,9680.84,9238.71,9351.22,3495942247
2024-10-02,9320.46,9339.22,9012.87,9012.87,2883131024
2024-10-03,9026.49,9159.33,8869.84,8898.23,3048138741
2024-10-04,8953.2,9109.34,8850.42,9109.34,2824289014
2024-10-07,9155.77,9195.49,9005.39,9031.64,2393937678
2024-10-08,9040.75,9152.68,8978.13,9044.89,3167533951
2024-10-09,9043.91,9132.3,8901.22,9132.3,2601466905
2024-10-10,9137.3,9176.41,8964.1,8964.1,2465944274
2024-10-11,8987.04,9080.68,8836.95,8876.22,2506307180
2024-10-14,8885.45,8887.19,8680.72,8699.19,2447452948
2024-10-15,8709.81,8890.29,8685.23,8860.3,2801284452
2024-10-16,8849.06,8963.81,8779.27,8956.03,2364218634
2024-10-17,8948.59,9060.13,8927.06,9002.34,2702266060
2024-10-18,9018.59,9070.02,8783.51,8793.61,2701251048
2024-10-21,8798.31,8807.85,8642.18,8654.39,2130735556
2024-10-22,8677.75,8913.54,8676.76,8838.6,2881678494
2024-10-23,8853.83,8867.1,8664.02,8714.69,2952799513
2024-10-24,8779.05,8920.17,8779.05,8872.85,2020807293
2024-10-25,8843.64,8921.64,8782.55,8908.47,2001781565
2024-10-28,8936.03,8954.21,8915.61,8945.8,797263492
2024-10-30,8961.03,9050.76,8917.62,9006.55,2114681162
2024-10-31,9004.6,9051.6,8846.07,8863.88,2151342191
2024-11-01,8888.51,8982.03,8849.18,8885,3831299628
2024-11-04,8862.49,8862.49,8610.89,8663.88,2363159297
2024-11-05,8714.65,8729.63,8566.62,8618.57,2244331062
2024-11-06,8647.94,8915.87,8586.9,8862.32,3172929230
2024-11-07,8873.32,8946.13,8801.3,8946.13,2658268008
2024-11-08,8939.4,9195.83,8927.94,9184.82,3234512367
2024-11-11,9215.15,9330.13,9197.23,9276.78,3576132590
2024-11-12,9253.94,9288.83,9190.16,9226.86,3008932044
2024-11-13,9196.02,9415.77,9128.63,9300.3,3614076378
2024-11-14,9354.28,9437.67,9335.38,9420.42,2770728484
2024-11-15,9447.7,9501.13,9375.93,9389.62,2849117003
2024-11-18,9419.42,9445.3,9315.27,9395.39,2746161612
2024-11-19,9430.99,9443.1,9170.74,9232.9,3431118735
2024-11-20,9272.75,9307.69,9023.38,9031.82,2927162474
2024-11-21,9079.84,9380.57,9069.91,9367.77,3731381027
2024-11-22,9377.49,9550.63,9337.23,9549.89,4756313056
2024-11-25,9618.42,9720.33,9591.47,9659.96,4345646845
2024-11-26,9654.12,9691.57,9576.59,9636.12,3469068764
2024-11-27,9730.98,9744.57,9618.88,9639.77,3852893329
2024-11-28,9640.57,9672.36,9586.9,9640.08,3515413755
2024-11-29,9650.73,9734.16,9575.85,9652,3996106940
2024-12-02,9602.31,9703.24,9573.86,9681.11,2976017269
2024-12-03,9713.21,9885.8,9661.11,9827.23,4414056704
2024-12-04,9858.69,9940.31,9853.09,9886.05,4485338819
2024-12-05,9912.17,9965.51,9849.47,9935.96,3426956722
2024-12-06,10063.7,10098.1,10010.57,10081,3850853133
2024-12-09,10174.96,10262.28,10149.91,10257.39,4643352156
2024-12-10,10257.19,10276.73,10078.81,10099.03,3625481614
2024-12-11,10132.38,10171.5,10008.89,10058.47,3666352031
2024-12-12,10109.23,10155.34,10026.06,10058.63,3508831642
2024-12-13,10028.15,10125.46,9962.62,10125.46,3544452336
2024-12-16,10146.61,10157.77,9997.66,9997.66,2916214603
2024-12-17,10012.62,10055.86,9912.43,10011.27,3307515709
2024-12-18,10007.26,10052.85,9912.58,9915.76,3621486679
2024-12-19,9851.29,9897.51,9754.43,9765.12,2833704272
2024-12-20,9790.96,9814.92,9699.85,9724.5,3048443136
2024-12-23,9756.61,9778.64,9605.43,9626.56,2745098448
2024-12-24,9635.86,9690.44,9562.36,9672.75,2647917964
2024-12-25,9846.39,9934.9,9832.73,9916.22,2589232478
2024-12-26,9962.46,10050.56,9890.88,9949.01,3987430816
2024-12-27,9962.71,10055.06,9953.98,10025.47,3954876916
2024-12-30,10040.66,10061.32,9889.71,9889.71,3085867422
2024-12-31,9857.39,9942.55,9780.73,9830.56,3155794768
