Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-09-30,2322.14,2353.04,2305.96,2310.78
2020-10-01,2309.45,2341.85,2309.45,2327.45
2020-10-02,2325.3,2329.03,2297.92,2318.7
2020-10-05,2315.36,2370.21,2298.83,2368.86
2020-10-06,2365,2382.27,2345.15,2346.32
2020-10-07,2357.02,2378.19,2345.96,2360.02
2020-10-08,2356.87,2410.27,2356.64,2383.04
2020-10-09,2380.46,2473.52,2380.46,2444.06
2020-10-12,2445.73,2462.52,2399.33,2411.26
2020-10-13,2410.61,2430.71,2311.2,2318.84
2020-10-14,2323.07,2367.44,2316.85,2352.6
2020-10-15,2352.44,2367.25,2326.74,2364.38
2020-10-16,2362.89,2364.37,2331.19,2335.21
2020-10-19,2333.47,2361.45,2333.47,2344.71
2020-10-20,2347.16,2411.68,2346.55,2404.43
2020-10-21,2404.26,2417.36,2398.98,2409.67
2020-10-22,2407.89,2415.5,2359.33,2387.05
2020-10-23,2387.06,2405.14,2376.65,2392.68
2020-10-26,2374.08,2391.38,2361.35,2363.9
2020-10-27,2365.99,2385.33,2323.4,2339.75
2020-10-28,2333.04,2355.96,2222.17,2249.39
2020-10-29,2249.79,2283.46,2188.96,2202.5
2020-10-30,2208.5,2247.52,2189.67,2216.89
2020-11-02,2230.23,2262.28,2201.38,2219.9
2020-11-03,2223.42,2300.18,2222.57,2294.68
2020-11-04,2292.32,2313.53,2244.75,2295.41
2020-11-05,2291,2428.18,2283.4,2385.75
2020-11-06,2377.46,2502.8,2377.05,2493.8
2020-11-09,2493.49,2501.93,2435.52,2481.47
2020-11-10,2489.96,2500.28,2454.22,2462.15
2020-11-11,2465.21,2474.73,2309.61,2318.58
2020-11-12,2325.34,2363.08,2316.92,2337.6
2020-11-13,2340.84,2356.74,2316.94,2328.32
2020-11-16,2325.51,2355.25,2316.01,2333.17
2020-11-17,2334.72,2343.58,2313.6,2322.23
2020-11-18,2324.81,2375.24,2319.01,2335.33
2020-11-19,2340.42,2340.61,2282.66,2331.16
2020-11-20,2328.04,2342.76,2321.48,2327.65
2020-11-23,2328.39,2359.57,2325.75,2354.04
2020-11-24,2350.94,2360.89,2326.43,2350.6
2020-11-25,2347.93,2355.71,2328.22,2341.11
2020-11-26,2337.61,2395.83,2337.17,2389.4
2020-11-27,2398.39,2431.85,2360.42,2428.47
2020-11-30,2430.72,2431.94,2367.55,2382.36
2020-12-01,2381.7,2431.11,2377.63,2414.82
2020-12-02,2416.37,2430.13,2395.74,2409.95
2020-12-03,2409.56,2420.59,2283.71,2311.09
2020-12-04,2319.4,2385.79,2318.85,2352.27
2020-12-07,2352.45,2378,2320.35,2342.85
2020-12-08,2352.98,2356.92,2303.65,2317.59
2020-12-09,2321.47,2327.25,2267.36,2273.12
2020-12-10,2268.7,2369.4,2265,2341.8
2020-12-11,2341.26,2364.93,2317.77,2320.94
2020-12-14,2322.51,2337.96,2300.04,2302.75
2020-12-15,2303.85,2355.36,2300.86,2320.5
2020-12-16,2318.99,2348.51,2317.87,2334.05
2020-12-17,2335.45,2361.01,2333.73,2343.85
2020-12-18,2341.08,2383.17,2330.93,2357.67
2020-12-21,2360.75,2393.25,2302.45,2316.64
2020-12-22,2317.01,2350.05,2309.43,2316.25
2020-12-23,2316.88,2342.1,2316.08,2334.64
2020-12-24,2332.17,2349.87,2320.42,2344.53
2020-12-28,2345.75,2461.6,2333.43,2338.31
2020-12-29,2347.82,2368.55,2320.66,2336.59
2020-12-30,2335.21,2378.51,2332.83,2363.03
2020-12-31,2360.13,2455.77,2359.94,2451.5
2021-01-04,2460.53,2482.46,2371.2,2382.17
2021-01-05,2382.39,2508.5,2375.46,2471.81
2021-01-06,2471.4,2488.51,2406.09,2443.69
2021-01-07,2444.48,2454.84,2411.02,2428.26
2021-01-08,2425.2,2439.77,2348.65,2371.9
2021-01-11,2381.38,2399.97,2347.76,2374.77
2021-01-12,2378.69,2399.68,2367.65,2399.36
2021-01-13,2397.61,2404.04,2384.61,2391.06
2021-01-14,2394.2,2421.99,2381.86,2416.06
2021-01-15,2409.8,2449.18,2380.04,2387.29
2021-01-18,2391.98,2401.63,2366.94,2372.22
2021-01-19,2373.79,2389.07,2358,2364.04
2021-01-20,2354.42,2400.96,2354.42,2374.04
2021-01-21,2379.38,2409.8,2368.44,2369.99
2021-01-22,2370.63,2375.25,2356.47,2362.56
2021-01-25,2363.29,2378.17,2332.39,2342.02
2021-01-26,2338.85,2344.27,2320.51,2329.65
2021-01-27,2331.23,2333.42,2308.34,2311.96
2021-01-28,2311.46,2354.71,2299.19,2340.17
2021-01-29,2340.75,2363.21,2214.13,2230.48
2021-02-01,2241.18,2285.5,2222.35,2249.05
2021-02-02,2252.01,2278.59,2236.76,2245.74
2021-02-03,2246.83,2287.51,2238.83,2279.02
2021-02-04,2279.29,2298.62,2249.95,2289.78
2021-02-05,2293.6,2344.58,2291.36,2340.73
2021-02-08,2348.86,2358.97,2330.97,2338.71
2021-02-09,2335.23,2357.58,2315.61,2328.1
2021-02-10,2329.27,2390.7,2322.07,2364.69
2021-02-11,2363.51,2374.49,2345.82,2351.99
2021-02-12,2351.92,2392.6,2345.39,2389.81
2021-02-15,2386.19,2416.69,2378.18,2390.74
2021-02-16,2395.46,2420.71,2368.68,2392.96
2021-02-17,2397.69,2397.7,2361.56,2377.31
2021-02-18,2377.81,2399.25,2344.81,2358.26
2021-02-19,2358.75,2387.88,2334.9,2380.74
2021-02-22,2418.75,2431.01,2375.52,2400.65
2021-02-23,2400.72,2408.3,2304.49,2353.56
2021-02-24,2355.42,2444.07,2343.29,2443.03
2021-02-25,2435.86,2485.18,2409.75,2410.4
2021-02-26,2400.41,2438.13,2315.98,2323.45
2021-03-01,2332.82,2389.13,2331.87,2359.46
2021-03-02,2356.47,2380.69,2343.71,2368.28
2021-03-03,2369.83,2385.32,2342.79,2351.9
2021-03-04,2352.16,2383.55,2339.14,2341.29
2021-03-05,2342.92,2367.81,2333.21,2338.26
2021-03-08,2348.25,2359.18,2321.08,2322.19
2021-03-09,2326.18,2331.24,2287.34,2305.96
2021-03-10,2302.71,2316.26,2292.09,2316.07
2021-03-11,2319.54,2372.16,2301.85,2350.77
2021-03-12,2346.72,2378.21,2329.81,2371.68
2021-03-15,2368.6,2403.21,2350.62,2391.25
2021-03-16,2389.37,2519.65,2383.2,2494.18
2021-03-17,2498.06,2576.94,2464.85,2573.75
2021-03-18,2592.21,2748.74,2587.55,2683.68
2021-03-19,2673.53,2690.91,2612.49,2638.95
2021-03-22,2620.75,2661.89,2576.87,2625
2021-03-23,2627.43,2652.98,2575.46,2604
2021-03-24,2608.93,2648.37,2599.44,2633.79
2021-03-25,2637.98,2652.83,2613.21,2620.45
2021-03-26,2630.28,2684.53,2621.5,2680.87
2021-03-29,2681.25,2687.16,2525.05,2538.71
2021-03-30,2539.02,2604.71,2531.09,2588.71
2021-03-31,2584.58,2630.41,2582.2,2627.14
2021-04-01,2623,2670.91,2616.57,2670.91
2021-04-05,2666.21,2674.71,2631.99,2662.17
2021-04-06,2662.35,2701.25,2650.38,2679.82
2021-04-07,2679.73,2687.23,2621.9,2628.17
2021-04-08,2623.23,2648.85,2613.75,2632.81
2021-04-09,2625.61,2650.26,2622.57,2645.54
2021-04-12,2639,2686.45,2619.34,2679.93
2021-04-13,2684.19,2709.81,2679.31,2690.37
2021-04-14,2692.76,2699.63,2672.65,2675.29
2021-04-15,2682.5,2751.11,2679.69,2743.06
2021-04-16,2744.97,2784.64,2733.42,2780.38
2021-04-19,2772.61,2840.99,2761.03,2812.97
2021-04-20,2809.2,2810.53,2732.21,2762.11
2021-04-21,2755.42,2888.51,2755.42,2876.53
2021-04-22,2876.51,2888.5,2821.26,2834.2
2021-04-23,2830.63,2916.31,2830,2855.61
2021-04-26,2856.75,2932.81,2845.5,2920.33
2021-04-27,2919,2962.76,2912.08,2946.14
2021-04-28,2945,2951.06,2904,2940.4
2021-04-29,2939.84,2973.63,2928.11,2959.83
2021-04-30,2952.09,3000.53,2935.74,2937.3
2021-05-03,2942.72,2993.48,2941,2973.83
2021-05-04,2974.2,3018.25,2968.69,2985.5
2021-05-05,2988.48,3010.6,2967.17,2974.49
2021-05-06,2974.92,2992.68,2914.36,2951.55
2021-05-07,2948.07,2964.43,2872.42,2931.67
2021-05-10,2926.43,3000.91,2925.02,2962.29
2021-05-11,2960.05,2981.15,2919.08,2938.68
2021-05-12,2941.29,2960.65,2854.42,2857.84
2021-05-13,2861.28,2902.53,2808.68,2866.08
2021-05-14,2867.62,2924.34,2867.17,2904.15
2021-05-17,2886.02,2913.72,2886.02,2896.44
2021-05-18,2901.83,2937.15,2900.94,2905.4
2021-05-19,2905.76,2915.81,2854.42,2874.65
2021-05-20,2872.88,2902.15,2853.84,2855.79
2021-05-21,2857.52,2874.38,2775.79,2787.52
2021-05-24,2775.17,2818.41,2730.21,2733.69
2021-05-25,2743.77,2787.19,2735.18,2770.05
2021-05-26,2765.99,2801.07,2741.67,2742.62
2021-05-27,2742.63,2822.75,2735.59,2806.23
2021-05-28,2804.02,2836.35,2801.23,2817.52
2021-05-31,2829.33,2852.03,2823.55,2831.5
2021-06-01,2832.79,2870.97,2826.49,2865.3
2021-06-02,2865.9,2867.21,2834.79,2859.18
2021-06-03,2856.9,2870.28,2799.47,2846.53
2021-06-04,2846.45,2847.7,2817.86,2842.57
2021-06-07,2836.54,2845.42,2824.3,2838.33
2021-06-08,2834.37,2846.93,2756.91,2808.04
2021-06-09,2808.72,2820.15,2773.28,2777.34
2021-06-10,2781.19,2786.71,2757.2,2779.23
2021-06-11,2777.48,2804.61,2765.96,2779.23
2021-06-14,2779.06,2780.83,2747.23,2755.56
2021-06-15,2754.7,2766.6,2741.65,2765.07
2021-06-16,2763.8,2838.07,2756.5,2800.98
2021-06-17,2799,2808.51,2496.54,2496.54
2021-06-18,2501.94,2591.82,2461.48,2472.05
2021-06-21,2460.84,2591.02,2460.84,2589.31
2021-06-22,2589.39,2613.59,2553.33,2559.75
2021-06-23,2558.27,2637.31,2551.63,2613.98
2021-06-24,2619.63,2652.04,2611.17,2644.56
2021-06-25,2639.74,2660.43,2618.03,2634.54
2021-06-28,2639.62,2696.75,2630.39,2692.5
2021-06-29,2691.41,2695.25,2665.42,2685.02
2021-06-30,2682.27,2793.3,2675.44,2783.85
2021-07-01,2785.13,2796.2,2753.03,2767.29
2021-07-02,2757.23,2804.72,2757.23,2790.95
2021-07-05,2799.5,2822.76,2795.21,2817.54
2021-07-06,2819.1,2879.52,2781.75,2796.9
2021-07-07,2795.98,2869.7,2772.64,2854.65
2021-07-08,2855.87,2863.49,2788.37,2806.91
2021-07-09,2806.08,2823.07,2794.33,2816.65
2021-07-12,2815.53,2867.83,2792.92,2858.57
2021-07-13,2851.38,2857.71,2827,2828.01
2021-07-14,2833.55,2843.3,2806.31,2831.32
2021-07-15,2828.86,2829.57,2709.6,2732.36
2021-07-16,2733.18,2752.62,2629.26,2636.83
2021-07-19,2633.47,2650.39,2579.15,2595.12
2021-07-20,2602.04,2647.63,2579.88,2640.78
2021-07-21,2641.47,2679.02,2632.01,2661.32
2021-07-22,2662.65,2725.92,2661.03,2723.99
2021-07-23,2727.79,2739.01,2665.96,2677.6
2021-07-26,2679.4,2708.9,2658.93,2660.8
2021-07-27,2660.98,2669.35,2595.65,2607.75
2021-07-28,2603.57,2635.38,2601.06,2629.94
2021-07-29,2628.17,2676.65,2627.96,2647.62
2021-07-30,2648.95,2665.89,2631.34,2662.56
2021-08-02,2668.44,2695.92,2659.25,2682.23
2021-08-03,2682.61,2704.82,2640.13,2647.8
2021-08-04,2650.62,2679.08,2647.15,2651.38
2021-08-05,2650.9,2670.25,2641.2,2653.59
2021-08-06,2656.25,2670.68,2628.82,2631.62
2021-08-09,2635.67,2639.59,2603.31,2606.63
2021-08-10,2608.53,2662.8,2600.24,2647.53
2021-08-11,2649.75,2662.57,2617.9,2638.26
2021-08-12,2636.55,2644.75,2620.81,2627.97
2021-08-13,2632.95,2663.07,2609.56,2643.2
2021-08-16,2654.87,2654.87,2581.47,2606.86
2021-08-17,2609.24,2611.98,2475.64,2486.67
2021-08-18,2494.44,2541.82,2421.16,2424.25
2021-08-19,2430.66,2438.53,2311.06,2313.35
2021-08-20,2314.24,2342.79,2273.84,2279.4
2021-08-23,2281.58,2423.94,2271.63,2398.4
2021-08-24,2403.54,2474.52,2396,2473.32
2021-08-25,2469.2,2484.55,2426.45,2429.75
2021-08-26,2429.99,2431.74,2381.25,2394
2021-08-27,2393.5,2439.25,2393.5,2416.77
2021-08-30,2423.09,2503.13,2409.1,2495.94
2021-08-31,2493.15,2502.73,2468.07,2468.07
2021-09-01,2471.84,2495.75,2435.23,2445.86
2021-09-02,2450.26,2450.26,2399.02,2408.75
2021-09-03,2406.61,2434.6,2392.86,2424.59
2021-09-06,2428.83,2439.66,2398.75,2410.91
2021-09-07,2410.38,2414.5,2353.66,2373.65
2021-09-08,2374.38,2385.71,2228.55,2253.4
2021-09-09,2252.05,2272.73,2162.57,2175.9
2021-09-10,2186.49,2225.5,2133.94,2133.94
2021-09-13,2137.44,2171.45,2078.15,2090.33
2021-09-14,2096.43,2104.71,1950.59,1977.9
2021-09-15,1981.67,2037.91,1959,2010.46
2021-09-16,2015.33,2091.47,2003.96,2030.36
2021-09-17,2030.72,2054.76,1987.59,2012.83
2021-09-20,2022.39,2029.41,1855.2,1889.85
2021-09-21,1902.33,1954.51,1892.38,1908.6
2021-09-22,1912.36,2056.91,1905.58,2024.19
2021-09-23,2029.75,2079.7,1963.64,1986.31
2021-09-24,1988.12,2017.23,1940.88,1967.2
2021-09-27,1968.45,1993.46,1951.97,1965.22
2021-09-28,1965.9,1971.31,1862.88,1876.24
2021-09-29,1882.06,1915.3,1848.66,1855.07
2021-09-30,1862.08,1918,1858.46,1912.35
2021-10-01,1905.63,1937.79,1871.28,1922.23
2021-10-04,1927.41,1933.51,1889.33,1906.49
2021-10-05,1912.25,1928.59,1892.6,1914.83
2021-10-06,1914.18,1916.27,1850.35,1891.81
2021-10-07,1895.02,2002.83,1888.76,1967.02
2021-10-08,1962.89,2084.84,1951.25,2079.83
2021-10-11,2079.17,2179.63,2079.17,2115.85
2021-10-12,2115.76,2127.73,2042.62,2045.95
2021-10-13,2049.71,2151.07,2045.28,2113.78
2021-10-14,2115,2196.66,2089.06,2137.04
2021-10-15,2137.75,2157.91,2074.19,2075.64
2021-10-18,2073.5,2083.88,1982.62,2017.05
2021-10-19,2019.35,2107.49,2014.14,2103.38
2021-10-20,2109.63,2125.66,2041.23,2073.45
2021-10-21,2072.63,2094.48,1989.03,2018.5
2021-10-22,2019.25,2046.08,2010.03,2019.14
2021-10-25,2022.83,2073.06,2022.83,2056.69
2021-10-26,2056.82,2062.5,1966.79,2007.31
2021-10-27,2008.36,2023.08,1960.77,1966.04
2021-10-28,1965.28,2015.07,1956.99,1994.5
2021-10-29,1996.66,2012.55,1949.07,1995.63
2021-11-01,1998,2067.12,1979.56,2052.75
2021-11-02,2053.63,2056.59,2011.64,2015.05
2021-11-03,2014.42,2029.18,1982.51,2004.55
2021-11-04,2008.43,2059.32,1996.21,2004.08
2021-11-05,2009.04,2043.07,2004.88,2043.07
2021-11-08,2040.09,2089.16,2031.52,2076.8
2021-11-09,2080.38,2106.57,2020.25,2027.52
2021-11-10,2026.32,2066.71,2013.26,2024.53
2021-11-11,2026.47,2080.68,2024.6,2059.85
2021-11-12,2063.23,2123.25,2029.1,2110.54
2021-11-15,2116.25,2171,2085.08,2157.48
2021-11-16,2152.42,2178.37,2137.79,2161.92
2021-11-17,2159.35,2194.88,2150.9,2192.2
2021-11-18,2191.8,2213.6,2130.11,2135.95
2021-11-19,2137.65,2149.29,2062.29,2063.78
2021-11-22,2059.44,2081.06,1949.81,1959.25
2021-11-23,1970.14,1995.82,1847.12,1871.49
2021-11-24,1869.19,1911.87,1848.11,1850.8
2021-11-25,1855.79,1909.47,1853.88,1862.95
2021-11-26,1870.5,1882.68,1708.25,1765.28
2021-11-29,1749.63,1810.19,1749.63,1795.32
2021-11-30,1802.42,1810.34,1715.3,1738.89
2021-12-01,1743.25,1785.52,1735.68,1747.95
2021-12-02,1747.17,1788.36,1716.68,1786.82
2021-12-03,1798.72,1877.83,1776.86,1798.91
2021-12-06,1816.38,1859.85,1760.69,1857.4
2021-12-07,1857.79,1886.26,1836.45,1854.66
2021-12-08,1854.13,1879.97,1838.75,1858.7
2021-12-09,1858.88,1874.15,1768.59,1817.4
2021-12-10,1815.24,1820.85,1743.86,1758.25
2021-12-13,1765.5,1792.6,1671.74,1685.14
2021-12-14,1686.68,1694.68,1589.22,1625.7
2021-12-15,1626.7,1639.29,1547.42,1600.95
2021-12-16,1606.94,1735.83,1606.94,1732.4
2021-12-17,1734.7,1852.49,1720.79,1784.22
2021-12-20,1784.13,1784.16,1697.36,1753.23
2021-12-21,1760.75,1833.8,1744.7,1796.97
2021-12-22,1793.63,1898.89,1787.55,1886.63
2021-12-23,1881.93,1958.98,1845.03,1952.78
2021-12-27,1951.88,1998.67,1941.12,1975.01
2021-12-28,1969.63,2017.57,1890.36,1995.1
2021-12-29,1990.57,1995.6,1948.77,1986.4
2021-12-30,1985.88,2018.87,1951.85,1970.75
2021-12-31,1962.37,1969.08,1863.17,1906.69
2022-01-03,1903.25,1908.76,1822.9,1827.89
2022-01-04,1826.25,1896.95,1826.25,1871.49
2022-01-05,1875.67,1924.63,1847.17,1867.98
2022-01-06,1867.13,1898.41,1842.13,1876.8
2022-01-07,1876.25,1945.07,1867.5,1930.52
2022-01-10,1941.25,1962.37,1899.07,1914.3
2022-01-11,1915.12,1941.93,1874.14,1927.82
2022-01-12,1925.94,1943.2,1901.51,1914.37
2022-01-13,1915,1918.57,1876.98,1891.09
2022-01-14,1884.5,1919.48,1868.99,1881.78
2022-01-17,1883.67,1899.87,1869.99,1876.25
2022-01-18,1873.7,1918.68,1870.75,1903
2022-01-19,1901.38,2036.46,1886.48,2004.89
2022-01-20,2002.7,2080.19,1988.94,2061.87
2022-01-21,2063.25,2146.18,2038.89,2107.25
2022-01-24,2104.62,2156.53,2096.16,2150.83
2022-01-25,2150,2211.6,2136.33,2203.41
2022-01-26,2196.31,2380.25,2182.78,2330.74
2022-01-27,2333.88,2390.96,2247.62,2377.14
2022-01-28,2375.5,2387.41,2261.5,2380.75
2022-01-31,2373.91,2448.02,2351.55,2353.06
2022-02-01,2336.13,2398.1,2308.97,2366.47
2022-02-02,2354.13,2428.62,2352.13,2373.19
2022-02-03,2364.02,2394.26,2294.43,2329.32
2022-02-04,2342.87,2357.04,2281.18,2296.02
2022-02-07,2293.37,2308.93,2184.29,2265.72
2022-02-08,2265.7,2285.41,2211.95,2249.11
2022-02-09,2246.05,2298.94,2238.27,2278.73
2022-02-10,2283.55,2328.27,2253.7,2260.36
2022-02-11,2254.32,2338.86,2193.54,2323.14
2022-02-14,2317.99,2396.31,2260.37,2367.01
2022-02-15,2367.88,2379.32,2214.2,2253.94
2022-02-16,2252.4,2313.81,2231.88,2282.97
2022-02-17,2286.75,2386.1,2279.35,2371.93
2022-02-18,2374.13,2388.02,2296.69,2344.61
2022-02-21,2371.47,2392.05,2308.85,2391.37
2022-02-22,2404.4,2432.45,2357.86,2360.54
2022-02-23,2355.65,2486.05,2349.57,2482.03
2022-02-24,2486.11,2709.83,2339.59,2413.25
2022-02-25,2408.58,2484.18,2324.35,2376.51
2022-02-28,2537.88,2537.88,2449,2495.56
2022-03-01,2498,2717.79,2490.07,2587.75
2022-03-02,2597.82,2681.56,2567.81,2677.18
2022-03-03,2678.38,2793.55,2632.77,2780.79
2022-03-04,2775.63,3010.58,2772.42,3004.08
2022-03-07,3087.87,3425.53,2861.05,3002.48
2022-03-08,2933.21,3197.31,2918.71,3177.44
2022-03-09,3206.15,3316.28,2899.23,2942.01
2022-03-10,2945.8,2978.45,2868.01,2932.52
2022-03-11,2909.95,2984.73,2714,2788.03
2022-03-14,2738.9,2756.41,2347.5,2384.45
2022-03-15,2395.47,2506.03,2360.08,2421.25
2022-03-16,2423.35,2499.03,2386.58,2406.03
2022-03-17,2405.05,2543.02,2397.15,2519.33
2022-03-18,2578.83,2640.08,2490.7,2505.03
2022-03-21,2493.7,2610.3,2475.88,2599
2022-03-22,2598.83,2598.84,2474.25,2494.05
2022-03-23,2507.92,2585.23,2484.46,2524.48
2022-03-24,2541.73,2560.68,2493.28,2531.53
2022-03-25,2536,2547.12,2374.5,2393.38
2022-03-28,2324.9,2391.28,2177.37,2234.35
2022-03-29,2232.28,2297.98,2037.38,2146.65
2022-03-30,2143.97,2273.2,2132.38,2263.38
2022-03-31,2270.2,2298.78,2198.87,2263.35
2022-04-01,2269.13,2347.04,2255.89,2272.01
2022-04-04,2273.93,2339.08,2272.56,2281.76
2022-04-05,2288.15,2318.15,2212.98,2229.23
2022-04-06,2230.89,2274.57,2172.18,2194.8
2022-04-07,2200.03,2277.48,2187.6,2241.84
2022-04-08,2241.9,2480.88,2236.65,2409.48
2022-04-11,2465.8,2545.17,2418.74,2434.1
2022-04-12,2443,2470.03,2320.38,2342.24
2022-04-13,2341.72,2427.68,2313.25,2321.01
2022-04-14,2322.63,2390.01,2317.27,2370.13
2022-04-18,2357.8,2468.93,2357.78,2429.83
2022-04-19,2446.48,2453.5,2355.84,2380.03
2022-04-20,2387.75,2484.08,2368.56,2467.5
2022-04-21,2454.8,2491.23,2390.35,2425.85
2022-04-22,2416.3,2456.05,2378.7,2382.03
2022-04-25,2353.48,2356.65,2082.72,2145.85
2022-04-26,2154.23,2252.8,2145.27,2188.73
2022-04-27,2178.05,2261.37,2166.01,2213.01
2022-04-28,2205.9,2293.4,2204.3,2236.45
2022-04-29,2252.6,2333.65,2242.72,2319.05
2022-05-02,2318.16,2327.18,2174.48,2213.38
2022-05-03,2206.99,2287.55,2205.68,2266.21
2022-05-04,2260.74,2292.68,2232,2259
2022-05-05,2250.83,2287.98,2176.3,2192
2022-05-06,2183.93,2190.75,2004.5,2045.29
2022-05-09,2051.3,2157.83,2009.55,2093.67
2022-05-10,2100.15,2169.5,2050.37,2069.51
2022-05-11,2074.44,2092,2024.95,2035
2022-05-12,2034,2052.29,1874.12,1906.74
2022-05-13,1934.43,1974.68,1894.79,1940.93
2022-05-16,1952.2,2042.38,1914.63,2025.88
2022-05-17,2021.48,2092.58,1995.68,2054.9
2022-05-18,2051.12,2128.32,1990.31,2014.28
2022-05-19,2010.87,2037.55,1953.53,2008.97
2022-05-20,2004.21,2041.01,1932.95,1966.33
2022-05-23,1978.8,2048.14,1974.24,2002.6
2022-05-24,1995.38,2031.65,1978.2,2011.42
2022-05-25,2013,2050,1975.37,2009.68
2022-05-26,2011.34,2025.91,1984.79,2022.01
2022-05-27,2008.38,2076.57,2007.95,2063.42
2022-05-30,2065.12,2094.47,2033.09,2036.55
2022-05-31,2037,2098.02,1981.09,2002
2022-06-01,1998.7,2044,1985.64,1999.5
2022-06-02,1995,2107.73,1992.5,2056
2022-06-03,2069.85,2079.82,1965.75,1988.17
2022-06-06,1978.95,2034.87,1974.89,2008.17
2022-06-07,2007.42,2027.4,1947.92,1986.02
2022-06-08,1987.35,2006.05,1935.65,1942.1
2022-06-09,1941.14,1971.87,1918.5,1926.7
2022-06-10,1935.72,1947.02,1873.45,1925.67
2022-06-13,1936.42,1942.47,1792.24,1793.08
2022-06-14,1798.55,1852.82,1793.35,1818.08
2022-06-15,1824.85,1877.94,1817.62,1859.02
2022-06-16,1864.57,1892.18,1841.47,1885.3
2022-06-17,1883.17,1918.42,1814.87,1822.02
2022-06-20,1818.02,1879.02,1818.02,1850.72
2022-06-21,1854.96,1910.82,1844.88,1882.5
2022-06-22,1879.09,1891.14,1848.77,1865
2022-06-23,1864.62,1904.2,1838.49,1843.99
2022-06-24,1850.32,1890.45,1847.42,1877.52
2022-06-27,1881.77,1968.32,1868.3,1873.89
2022-06-28,1875.31,1918.04,1865.57,1877.77
2022-06-29,1878.13,2021,1874,1963.51
2022-06-30,1964.86,1998.62,1879.8,1938.22
2022-07-01,1932.47,1972.97,1887,1961.77
2022-07-04,1961.82,1969.9,1926.47,1926.47
2022-07-05,1939.59,1951.23,1898.27,1938.04
2022-07-06,1932.72,1966.87,1899.65,1919.52
2022-07-07,1911.22,2025.24,1910.25,2010.02
2022-07-08,1997.55,2182.92,1980.76,2177.32
2022-07-11,2160.3,2204.47,2088.83,2157.09
2022-07-12,2144.05,2155.28,2019.59,2029.5
2022-07-13,2028.4,2039.75,1944.67,1984.9
2022-07-14,1978.72,1989.97,1876.34,1912.94
2022-07-15,1903.28,1924.13,1832.27,1848.28
2022-07-18,1842.22,1900.75,1836.67,1861.47
2022-07-19,1869.08,1895.52,1852.67,1878.12
2022-07-20,1883.3,1908.95,1852.36,1863.62
2022-07-21,1871.12,1896.35,1846.33,1890.5
2022-07-22,1895.17,2056.22,1885.82,1999.97
2022-07-25,2043.92,2044.09,1973.57,2008.62
2022-07-26,2006.9,2027.85,1978,2014.82
2022-07-27,2015.08,2038.36,1997.4,2033
2022-07-28,2033.32,2097.92,2027.36,2080.55
2022-07-29,2087.17,2139.52,2050.22,2135.14
2022-08-01,2122.78,2222.88,2089.47,2197.76
2022-08-02,2203.47,2225.62,2055.68,2060.43
2022-08-03,2057.36,2100.57,1995.83,2014.5
2022-08-04,2013.65,2101.27,1996.41,2067.87
2022-08-05,2063.43,2149.65,2062.8,2130.1
2022-08-08,2134.92,2258.95,2122.16,2243.2
2022-08-09,2236.57,2263.07,2182.11,2226.3
2022-08-10,2221.22,2264.92,2191.1,2255.5
2022-08-11,2251.35,2302.52,2228,2288.52
2022-08-12,2288.86,2296.5,2218.75,2231.27
2022-08-15,2218.9,2236.51,2133.89,2154.47
2022-08-16,2150.1,2167.52,2112.4,2157.29
2022-08-17,2162.27,2165.04,2129.65,2142.77
2022-08-18,2140.96,2186.55,2129.38,2159.35
2022-08-19,2161.5,2164.55,2105.82,2130.27
2022-08-22,2121.02,2151.22,1967.03,1999.03
2022-08-23,2000.72,2037.06,1976.97,1983.51
2022-08-24,1983.98,2051.36,1968.01,2037.9
2022-08-25,2049.56,2170.28,2039.17,2152.75
2022-08-26,2153.52,2206.8,2102.97,2114.12
2022-08-29,2103.97,2166.27,2097.52,2150.3
2022-08-30,2154,2176.02,2065.22,2091.72
2022-08-31,2084.72,2139.42,2066,2086.5
2022-09-01,2088.4,2103.55,2000.95,2017
2022-09-02,2014.2,2065.17,2008.32,2014.35
2022-09-05,2014.42,2045.77,2009.92,2037.07
2022-09-06,2041.77,2074.92,1956.97,2010
2022-09-07,1994.77,2056.52,1980.17,2045.37
2022-09-08,2053.37,2181.77,2027.17,2143.02
2022-09-09,2135.62,2192.52,2103.67,2182.55
2022-09-12,2190.17,2277.12,2157.47,2267.67
2022-09-13,2266.17,2274.67,2095.67,2101.25
2022-09-14,2082.12,2177.97,2076.72,2171.82
2022-09-15,2160.07,2179.82,2122.82,2138.1
2022-09-16,2135.72,2144.47,2078.27,2120.92
2022-09-19,2129.12,2238.02,2093.67,2224.75
2022-09-20,2222.32,2223.62,2110.62,2165.05
2022-09-21,2166,2207.85,2112.8,2159
2022-09-22,2164.4,2192.5,2089.35,2171.2
2022-09-23,2165.72,2173.92,2067.75,2070.42
2022-09-26,2080.8,2098.17,2032.72,2047.62
2022-09-27,2045.3,2129.35,2027.55,2075.05
2022-09-28,2073.37,2172.17,2040.45,2151.5
2022-09-29,2152.77,2256,2116.72,2204.72
2022-09-30,2207.67,2233.35,2172.97,2176.97
2022-10-03,2176.05,2258.22,2161.5,2221
2022-10-04,2222.82,2350.5,2219.45,2322.07
2022-10-05,2325.67,2330.05,2203.52,2258.8
